"Find people","Company Name","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile"
,"Videreo","Tony","Carne","Tony Carne","Co-Founder","Melbourne, Victoria, Australia","videreo.com","https://www.linkedin.com/in/tony-carne-b8851b6/"
,"The TRUST Pod","Ashvin","Shukal","Ashvin Shukal","Podcast Co-Host and Producer","Melbourne, Victoria, Australia",,"https://www.linkedin.com/in/ashvin-shukal-44194517/"
,"Female Daily Network","Nadyara","Nafisa","Nadyara Nafisa","Senior Talent Acquisition Specialist","Indonesia","femaledaily.com","https://www.linkedin.com/in/nadyara-nafisa-32970216a/"
,"GrowthJockey","Mohammad Inamul","Haq","Mohammad Inamul Haq","Senior Data Analyst","South Delhi, Delhi, India",,"https://www.linkedin.com/in/mohammad-inamul-haq-741901192/"
,"StartR360","Sokaribo","Senibo. S.","Sokaribo Senibo. S.","Startup Advisor","Nigeria","startr360.com","https://www.linkedin.com/in/sokaribosenibo/"
,"Chooch AI","Shine","Fernandes","Shine Fernandes","Senior Manager - Global Accounts / AI Operations","India, India","chooch.com","https://www.linkedin.com/in/shinevincentfernandes/"
,"pepelwerk | Talent Development Marketplace","Kim","K.","Kim K.","CEO and Co-Founder","Dallas-Fort Worth Metroplex, United States","pepelwerk.com","https://www.linkedin.com/in/the1kimkelley/"
,"Information Security Media Group (ISMG)","Durwas","Mohite","Durwas Mohite","Senior Manager - Digital Reporting","Mumbai, Maharashtra, India","ismg.io","https://www.linkedin.com/in/durwasmohite/"
,"Good Inside","Daniel","Shlossman","Daniel Shlossman","President","New York City Metropolitan Area","goodinside.com","https://www.linkedin.com/in/danielshlossman/"
,"Astro Group","Angelo","Sorbello","Angelo Sorbello","Founder","Switzerland, Switzerland","astrogroup.org","https://www.linkedin.com/in/angelosorbello/"
,"iGloo Digital Marketing LLC","Deryck","Jones","Deryck Jones","Founder/CEO and Acting CTO","Ashburn, Virginia, United States","igloodigitalmarketing.com","https://www.linkedin.com/in/deryck-jones-25015/"
,"CreatorDen","Merve","Deşen","Merve Deşen","CEO","Istanbul, Istanbul, Türkiye","creatorden.com","https://www.linkedin.com/in/mervedesen/"
